sentence_id,story_id,篇名,para_id,sent_id,sentence
03-S0055,3,理水,28,3,证据就在眼前：您叫鸟头先生，莫非真的是一个鸟儿的头，并不是人吗？”
03-S0056,3,理水,29,1,“哼！”
03-S0057,3,理水,29,2,鸟头先生气到连耳轮都发紫了。
03-S0058,3,理水,29,3,“你竟这样的悔辱我！
03-S0059,3,理水,29,4,说我不是人！
03-S0060,3,理水,29,5,我要和你到皋陶大人那里去法律解
03-S0061,3,理水,30,1,一就是杀头呀，你懂了决！
03-S0062,3,理水,30,2,如果我真的不是人，我情愿大辟没有？
03-S0063,3,理水,30,3,要不然，你是应该反坐的。
03-S0064,3,理水,30,4,你等着罢，不要动，等我吃完了炒面。”
03-S0065,3,理水,30,5,道现在已是午后，别人也要肚子饿的。
03-S0066,3,理水,30,6,可恨的是愚人的肚子却和聪明人的一样：也要饿。
03-S0067,3,理水,30,7,真是对不起得很，我要捞青苔去了，等您上了呈子之后，我再来投案罢。”
03-S0068,3,理水,30,8,"于是他跳上木排，拿起网兜,捞着水草,泛泛的远开去了。"
03-S0069,3,理水,30,9,看客也渐渐的走散，鸟头先生就红着耳轮和鼻尖从新吃炒面，拿挂杖的学者在摇头。
03-S0070,3,理水,31,1,然而“禹”究竟是一条虫，还是一个人呢，却仍然是一个大疑问。
03-S0071,3,理水,32,1,禹也真好像是条虫。
03-S0072,3,理水,33,1,大半年过去了，奇肱国的飞车已经来过八回，读过松树身七的文字的木排居民，十个里面有九个生了脚气病，治水的新官却还没有消息。
03-S0073,3,理水,33,2,"直到第十回飞车来过之后，这才传来了新闻,说禹是确有这么一个人的,正是的儿子,也确是简放了水利大臣，三年之前,已从冀州启节,不久就要到这里了。"
03-S0074,3,理水,34,1,大家略有一点兴奋，但又很淡漠，不大相信，因为这一类不甚可靠的传闻，是谁都听得耳朵起茧了的。
03-S0075,3,理水,35,1,然而这-回却又像消息很可靠，十多天之后，几乎谁都说大臣的确要到了，因为有人出去捞浮草，亲眼看见过官船；
03-S0076,3,理水,35,2,"他还指着头上一一块乌青的疙瘩,说是为了回避得太慢一点了，吃了一下官兵的飞石：这就是大臣确已到来的证据。"
03-S0077,3,理水,35,3,这人从此就很有名，也很忙碌，大家都争先恐后的来看他头上的疙瘩，几乎把木排踏沉；
03-S0078,3,理水,35,4,后来还经学者们召了他去，细心研究，决定了他的疙瘩确是真疙瘩，于是使鸟头先生也不能再执成见，只好把考据学让给别人，自己另去搜集民间的曲子了。
03-S0079,3,理水,36,1,一大阵独木大舟的到来，是在头上打出疙瘩的大约二十多天之后，每只船上，有二十名官兵打桨，三十名官兵持矛，前后都是旗帜；
03-S0080,3,理水,36,2,刚靠山顶，绅士们和学者们已在岸上列队恭迎，过了大半天，这才从最大的船里，有两位中年的胖胖的大员出现，约略二十个穿虎皮的武士簇拥着，和迎接的人们一同到最高巅的石屋里去了。
03-S0081,3,理水,37,1,大家在水陆两面，探头探脑的悉心打听，才明白原来那两位只是考察的专员，却并非禹自已。
03-S0082,3,理水,38,1,大员坐在石屋的中央，吃过面包，就开始考察。
03-S0083,3,理水,39,1,“灾情倒并不算重，粮食也还可敷衍，”一位学者们的代表，苗民言语学专家说。
03-S0084,3,理水,39,2,“面包是每月会从半空中掉下来的；
03-S0085,3,理水,39,3,鱼也不缺，虽然未免有些泥土气，可是很肥，大人。
03-S0086,3,理水,39,4,至于那些下民，他们有的是榆叶和海苔，他们‘饱食终日，无所用心，一一一就是并不劳心，原只要吃这些就够。
03-S0087,3,理水,39,5,"我们也尝过了，味道倒并不坏,特别得很··”"
03-S0088,3,理水,40,1,"“况且，”别一位研究《神农本草》16]的学者抢着说，“榆叶里面是含有维他命 W的;海苔里有碘质,可医病病,两样都极合于卫生。"
03-S0089,3,理水,41,1,“O.K！”
03-S0090,3,理水,41,2,又一个学者说。
03-S0091,3,理水,41,3,大员们瞪了他-眼。
03-S0092,3,理水,42,1,“饮料呢，”那《神农本草》学者接下去道，“他们要多少有多少，一万代也喝不完。
03-S0093,3,理水,42,2,可惜含点黄土，饮用之前，应该蒸馏一下的。
03-S0094,3,理水,42,3,"撇人指导过许多次了，然面他们冥顽不灵，绝对的不肯照办,于是弄出数不清的病人来···…"
03-S0095,3,理水,42,4,.”
03-S0096,3,理水,43,1,“就是洪水，也还不是他们弄出来的吗？”
03-S0097,3,理水,43,2,一位五长须，身穿酱色长袍的绅士又抢着说。
03-S0098,3,理水,43,3,"“水还没来的时候，他们懒着不肯填,洪水来了的时候,他们又懒着不肯廊·…"
03-S0099,3,理水,43,4,··…”
03-S0100,3,理水,44,1,“是之谓失其性灵，”坐在后一排，八字胡子的伏羲朝小品文学家笑道。
03-S0101,3,理水,44,2,“吾尝登帕米尔之原，天风浩然，梅花开矣，白云飞矣，金价涨矣，耗子眠矣，见一少年，口衔雪茄，面有蛋尤氏之雾…
03-S0102,3,理水,44,3,·哈哈哈！
03-S0103,3,理水,44,4,没有法子…
03-S0104,3,理水,45,1,"""O. K!"""
03-S0105,3,理水,46,1,这样的谈了小半天。
03-S0106,3,理水,46,2,大员们都十分用心的听着，临末是法。
03-S0107,3,理水,47,1,于是大员们下船去了。
03-S0108,3,理水,47,2,"第二天,说是因为路上劳顿，不办公，也不见客；"
03-S0109,3,理水,47,3,第三天是学者们公请在最高峰上赏偃盖古松，下半天又同往山背后钓黄鳝，一直玩到黄昏。
03-S0110,3,理水,47,4,第四天，说是因为考察劳顿了，不办公，也不见客；
03-S0111,3,理水,47,5,第五天的午后，就传见下民的代表。
03-S0112,3,理水,48,1,下民的代表，是四天以前就在开始推举的，然而谁也不背去，说是一向没有见过官。
03-S0113,3,理水,48,2,于是大多数就推定了头有疙瘩的那一个，以为他曾有见过官的经验。
03-S0114,3,理水,48,3,已经平复下去的疙瘩，这时忽然针刺似的痛起来了，他就哭着一口咬定：做代表，毋宁死！
03-S0115,3,理水,48,4,大家把他围起来，连日连夜的责以大义，说他不顾公益，是利已的个人主义者，将为华夏所不容；
03-S0116,3,理水,48,5,激烈点的，还至于捏起拳头，伸在他的鼻子跟前，要他负这回的水灾的责任。
03-S0117,3,理水,48,6,"他渴睡得要命，心想与其逼死在木排上，还不如冒险去做公益的牺牲，便下了绝大的决心,到第四天,答应了。"
03-S0118,3,理水,49,1,"大家就都称赞他，但几个勇士,却又有些妒忌。"
03-S0119,3,理水,50,1,就是这第五天的早晨，大家一早就把他拖起来，站在岸上听呼唤。
03-S0120,3,理水,50,2,果然，大员们呼唤了。
03-S0121,3,理水,50,3,他两腿立刻发抖，然而又立刻下了绝大的决心，决心之后，就又打了两个大啊欠，肿着眼眶，自己觉得好像脚不点地，浮在空中似的走到官船上去了。
03-S0122,3,理水,51,1,"奇怪得很,持矛的官兵，虎皮的武士,都没有打骂他，一直放进了中舱。"
03-S0123,3,理水,51,2,舱里铺着熊皮，豹皮，还挂着几副弩箭，摆着许多瓶罐，弄得他眼花缭乱。
03-S0124,3,理水,51,3,定神一看，才看见在上面，就是自已的对面，坐着两位胖大的官员。
03-S0125,3,理水,51,4,什么相貌，他不敢看清楚。
03-S0126,3,理水,52,1,“你是百姓的代表吗？”
03-S0127,3,理水,52,2,大员中的个问道。
03-S0128,3,理水,53,1,“他们叫我上来的。”
03-S0129,3,理水,53,2,他眼晴看着铺在舱底上的豹皮的艾叶一般的花纹，回答说，
03-S0130,3,理水,54,1,“你们怎么样？”
03-S0131,3,理水,55,1,“..··…
03-S0132,3,理水,55,2,".”他不懂意思,没有答。"
03-S0133,3,理水,56,1,“你们过得还好么？”
03-S0134,3,理水,57,1,“托大人的鸿福，还好”他又想了想，低低的说道，“敷敷衍衍··混混·.”
03-S0135,3,理水,58,1,“吃的呢？”
03-S0136,3,理水,59,1,“有，叶子呀，水苔呀·
03-S0137,3,理水,60,1,“都还吃得来吗？”
03-S0138,3,理水,61,1,“吃得来的。
03-S0139,3,理水,61,2,"我们是什么都弄惯了的,吃得来的。"
03-S0140,3,理水,61,3,"只有些小畜生还要，人心在坏下去哩,妈的，我们就揍他。”"
03-S0141,3,理水,62,1,大人们笑起来了，有一个对别一个说道：“这家伙倒老实。”
03-S0142,3,理水,63,1,这家伙一听到称赞，非常高兴，胆子也大了，滔滔的讲述
03-S0143,3,理水,64,1,“我们总有法子想。
03-S0144,3,理水,64,2,比如水苔，顶好是做滑溜翡翠汤，榆叶就做一品当朝羹。
03-S0145,3,理水,64,3,剥树皮不可剥光，要留下道，那么，明年春天树枝梢还是长叶子，有收成。
03-S0146,3,理水,64,4,如果托大人的福，钓到了黄鳝·····.
03-S0147,3,理水,65,1,然而大人好像不大爱听了，有一位也接连打了两个大呵欠，打断他的讲演道：“你们还是合具一个公皇来罢，最好是还带一个贡献善后方法的条陈。
03-S0148,3,理水,66,1,“我们可是谁也不会写·.”他的说。
03-S0149,3,理水,67,1,“你们不识字吗？
03-S0150,3,理水,67,2,这真叫作不求上进！
03-S0151,3,理水,67,3,没有法子，把你们吃的东西栋一份来就是！”
03-S0152,3,理水,68,1,他又恐惧又高兴的退了出来，摸一摸疙瘩疤，立刻把大人的盼附传给岸上，树上和排上的居民，并且大声叮瞩道：“这是送到上头去的呵！
03-S0153,3,理水,68,2,"要做得干净,细致,体面呀！"
03-S0154,3,理水,69,1,所有居民就同时忙碌起来，洗叶子，切树皮，捞青苔，乱作一团。
03-S0155,3,理水,69,2,他自已是锯木版，来做进呈的盒子。
03-S0156,3,理水,69,3,有两片磨得特别光，连夜跑到山顶上请学者去写字，一片是做盒子盖的，求写“寿山福海”，一片是给自已的木排上做扁额，以志荣幸的，求写“老实堂”。
03-S0157,3,理水,69,4,但学者却只肯写了“寿山福海”的一块。
03-S0158,3,理水,70,1,当两位大员回到京都的时候，别的考察员也大抵陆续回来了，只有禹还在外。
03-S0159,3,理水,70,2,他们在家里休息了几天，水利局的同事们就在局里大排链宴，替他们接风，份子分福禄寿三种，最少也得出五十枚大贝壳。
03-S0160,3,理水,70,3,"这一天真是车水马龙，不到黄昏时候,主客就全都到齐了,院子里却已经点起庭燎来，鼎中的牛肉香，直透到门外虎贲的鼻子跟前,大家就齐咽口水。"
03-S0161,3,理水,70,4,"酒过三巡，大员们就讲了一些水乡沿途的风景，芦花似雪,泥水如金,黄鳝膏,青苔滑溜等等。"
03-S0162,3,理水,70,5,"微之后,才取出大家采集了来的民食来，都装着细巧的木匣子，盖七写着文字,有的是伏羲八卦体,有的是仓额鬼哭体,大家就先来赏鉴这些字，争论得几乎打架之后，才决定以写着“国泰民安”的一块为第一，因为不但文字质朴难识,有上古淳厚之风，而且立言也很得体,可以宣付史馆的。"
03-S0163,3,理水,71,1,评定了中国特有的艺术之后，文化问题总算告一段落，于是来考察盒子的内容了：大家一致称赞着饼样的精巧。
03-S0164,3,理水,71,2,然而大约酒也喝得太多了，便议论纷纷：有的咬一口松皮饼，极口叹赏它的清香，说自己已明天就要挂冠归隐，去享这样的清福；
03-S0165,3,理水,71,3,"咬了柏叶糕的,却道质粗味苦,伤了他的舌头,要这样与下民共患难，可见为君难，为臣亦不易。"
03-S0166,3,理水,71,4,有几个又扑上去，想抢下他们咬过的糕饼来，说不久就要开展览会募捐，这些都得去陈列，咬得太多是很不雅观的。
03-S0167,3,理水,72,1,局外面也起了一阵喧。
03-S0168,3,理水,72,2,-一群乞丐似的大汉，面目黑，衣服破旧，竟冲破了断绝交通的界线，闯到局里来了。
03-S0169,3,理水,72,3,"卫兵们大喝一声，连忙左右交叉了明晃晃的戈,挡住他们的去路。"
03-S0170,3,理水,73,1,“什么？
03-S0171,3,理水,73,2,一一看明白！”
03-S0172,3,理水,73,3,"当头是一条瘦长的葬汉,粗手粗脚的，证了一下,大声说。"
03-S0173,3,理水,74,1,卫兵们在昏黄中定晴一看，就恭恭敬敬的立正，举戈，放他们进去了，只拦住了气喘吁吁的从后面追来的一个身穿深蓝士布袍子，手抱孩子的妇女。
03-S0174,3,理水,75,1,“怎么？
03-S0175,3,理水,75,2,你们不认识我了吗？”
03-S0176,3,理水,75,3,她用拳头指着额上的汗，说异的问。
03-S0177,3,理水,76,1,“禹太太，我们怎会不认识您家呢？”
03-S0178,3,理水,77,1,“那么，为什么不放我进去的？”
03-S0179,3,理水,78,1,“禹太太，这个年头儿，不大好，从今年起，要端风俗而正人心，男女有别了。
03-S0180,3,理水,78,2,现在那一个衙门里也不放娘儿们进去，不但这里，不但您。
03-S0181,3,理水,78,3,"这是上头的命令,怪不着我们的。”"
03-S0182,3,理水,79,1,"禹太太呆了会,就把双眉一扬，一面回转身，一面曦叫道："
03-S0183,3,理水,80,1,“这杀千刀的！
03-S0184,3,理水,80,2,奔什么丧！
03-S0185,3,理水,80,3,走过自家的门口，看也不进来看一下，25]就奔你的丧！
03-S0186,3,理水,80,4,做官做官，做官有什么好处，仔细像你的老子，做到充军，还掉在池子里变大忘八！
03-S0187,3,理水,80,5,这没良心的杀千刀！
03-S0188,3,理水,81,1,这时候，局里的大厅上也早发生了扰乱。
03-S0189,3,理水,81,2,大家一望见…
03-S0190,3,理水,81,3,"群莽汉们奔来，纷纷都想躲避，但看不见耀眼的兵器，就又硬着头皮,定睛去看。"
03-S0191,3,理水,81,4,"奔来的也临近了,头一个虽然面貌黑瘦，但从神情上，也就认识他正是禹；"
03-S0192,3,理水,81,5,其余的自然是他的随员。
03-S0193,3,理水,82,1,"这一吓,把大家的酒意都吓退了，沙沙的一阵衣裳声，立刻都退在下面。"
03-S0194,3,理水,82,2,"禹便一径跨到席上，在上面坐下，大约是大模大样,或者生了鹤膝风罢,并不屈膝而坐,却伸开了两脚，把大脚底对着大员们，又不穿袜子，满脚底都是栗子一般的老茧。"
03-S0195,3,理水,82,3,随员们就分坐在他的左右。
03-S0196,3,理水,83,1,“大人是今天回京的？”
03-S0197,3,理水,83,2,一位大胆的属员，膝行而前了点，恭敬的问。
03-S0198,3,理水,84,1,“你们坐近一点来！”
03-S0199,3,理水,84,2,禹不答他的询问，只对大家说。
03-S0200,3,理水,84,3,“查的怎么样？”
03-S0201,3,理水,85,1,"大员们一面膝行而前，一面面面相，列坐在残涎的下面,看见咬过的松皮饼和啃光的牛骨头。"
03-S0202,3,理水,85,2,非常不自在一却又不敢叫膳夫来收去。
03-S0203,3,理水,86,1,“烹大人，”一位大员终于说。
03-S0204,3,理水,86,2,“倒还像个样子印象甚佳。
03-S0205,3,理水,86,3,"松皮水草,出产不少;饮料呢,那可丰富得很。"
03-S0206,3,理水,86,4,百姓都很老实，他们是过惯了的。
03-S0207,3,理水,86,5,禀大人，他们都是以善于吃苦，驰名世界的人们。
03-S0208,3,理水,87,1,“卑职可是已经拟好了募捐的计划，”又一位大员说。
03-S0209,3,理水,87,2,“准备开一个奇异食品展览会，另请女隗小姐来做时装表演。
03-S0210,3,理水,87,3,"只卖票，并且声明会里不再募捐,那么，来看的可以多--点。”"
03-S0211,3,理水,88,1,“这很好。”
03-S0212,3,理水,88,2,禹说着，向他弯一弯腰。
03-S0213,3,理水,89,1,“不过第一要紧的是赶快派一批大木筏去，把学者们接上高原来。”
03-S0214,3,理水,89,2,第三位大员说，“一面派人去通知奇国，使他们知道我们的尊崇文化，接济也只要每月送到这边来就好。
03-S0215,3,理水,89,3,"学者们有一个公呈在这里，说的倒也很有意思，他们以为文化是国的命脉，学者是文化的灵魂，只要文化存在，华夏也就存在，别的-切,倒还在其次…"
03-S0216,3,理水,89,4,·”
03-S0217,3,理水,90,1,“他们以为华夏的人口太多了，”第一位大员道，“减少一些倒也是致太平之道。
03-S0218,3,理水,90,2,况且那些不过是愚民，那喜怒哀乐，也决没有智者所推想的那么精微的。
03-S0219,3,理水,90,3,"知人论事,第一要凭主观。"
03-S0220,3,理水,90,4,例如莎士比亚………”
03-S0221,3,理水,91,1,“放他妈的屁！”
03-S0222,3,理水,91,2,禹心里想，但嘴上却大声的说道：“我经过查考，知道先前的方法：‘’，确是错误了。
03-S0223,3,理水,91,3,以后应该用“导”！
03-S0224,3,理水,91,4,不知道诸位的意见怎么样？”
03-S0225,3,理水,92,1,静得好像坟山；
03-S0226,3,理水,92,2,大员们的脸上也显出死色，许多人还觉得自己生了病，明天恐怕要请病假了。
03-S0227,3,理水,93,1,“这是畵尤的法子！”
03-S0228,3,理水,93,2,一个勇敢的青年官员悄悄的愤激着。
03-S0229,3,理水,94,1,“卑职的愚见，窃以为大人是似乎应该收回成命的。”
03-S0230,3,理水,94,2,一位白须白发的大员，这时觉得天下兴亡，系在他的嘴上了，便把心一横，置死生于度外，坚决的抗议道：“潼是老大人的成法。
03-S0231,3,理水,94,3,三年无改于父之道，可谓孝矣。
03-S0232,3,理水,94,4,老大人升天还不到三年。”
03-S0233,3,理水,95,1,禹声也不响。
03-S0234,3,理水,96,1,“况且老大人化过多少心力呢。
03-S0235,3,理水,96,2,"借了上帝的息壤来潼洪水，虽然触了上帝的恼怒,洪水的深度可也浅了点了。"
03-S0236,3,理水,96,3,这似乎还是照例的治下去。”
03-S0237,3,理水,96,4,另一位花白须发的大员说，他是禹的母舅的干儿子。
03-S0238,3,理水,97,1,禹声也不响。
03-S0239,3,理水,98,1,盘，”一位胖大官员看得禹
03-S0240,3,理水,99,1,“我看大人还不如‘翰父之蛊不作声，以为他就要折服了，便带些轻薄的大声说，不过脸还流出着一层油汗。
03-S0241,3,理水,99,2,"“照着家法,挽回家声。"
03-S0242,3,理水,99,3,大人大约未必知道人们在怎么讲说老大人罢”
03-S0243,3,理水,100,1,“要而言之，‘潼'是世界上已有定评的好法子，”白须发的老官恐怕胖子闹出岔子来，就抢着说道。
03-S0244,3,理水,100,2,"“别的种种，所谓‘摩登者也,昔者萤尤氏就坏在这一点上。”"
03-S0245,3,理水,101,1,禹微微一-笑：“我知道的。
03-S0246,3,理水,101,2,"有人说我的爸爸变了黄熊，也有人说他变了三足鳖,也有人说我在求名，图利。"
03-S0247,3,理水,101,3,说就是了。
03-S0248,3,理水,101,4,我要说的是我查了山泽的情形，征了百姓的意见，已经看透实情，打定主意，无论如何，非‘导'不可！
03-S0249,3,理水,101,5,这些同事，也都和我同意的。”
03-S0250,3,理水,102,1,他举手向两旁一指。
03-S0251,3,理水,102,2,白须发的，花须发的，小白脸的，胖而流着油汗的，胖而不流油汗的官员们，跟着他的指头看过去，只见一排黑瘦的乞丐似的东西，不动，不言，不笑，像铁铸的一样。
03-S0252,3,理水,103,1,禹爷走后，时光也过得真快，不知不觉间，京师的景况日见其繁盛了。
03-S0253,3,理水,103,2,首先是阔人们有些穿了茧绸袍，后来就看见大水果铺里卖着橘子和柚子，大绸缎店里挂着华丝葛；
03-S0254,3,理水,103,3,富翁的链席上有了好酱油，清炖鱼翅，凉拌海参；
03-S0255,3,理水,103,4,再后来他们竟有熊皮褥子狐皮褂，那太太也戴上赤金耳环银手镯了。
03-S0256,3,理水,104,1,只要站在大门口，也总有什么新鲜的物事看：今天来车竹箭，明天来一批松板，有时抬过了做假山的怪石，有时提过了做鱼生的鲜鱼;有时是一大群一尺二寸长的大乌龟，都缩了头装着竹笼，载在车子上，拉向皇城那面去。
03-S0257,3,理水,105,1,“妈妈，你瞧呀，好大的乌龟！”
03-S0258,3,理水,105,2,孩子们一看见，就起来，跑上去，围住了车子。
03-S0259,3,理水,106,1,“小鬼，快滚开！
03-S0260,3,理水,106,2,这是万岁爷的宝贝，当心杀头！”
03-S0261,3,理水,107,1,然而关于禹爷的新闻，也和珍宝的人京一同多起来了。
03-S0262,3,理水,107,2,百姓的檐前，路旁的树下，大家都在谈他的故事；
03-S0263,3,理水,107,3,最多的是他怎样夜里化为黄熊，35]用嘴和爪子，一拱一拱的疏通了九河，以及怎样请了天兵天将，捉住兴风作浪的妖怪无支祁，镇在龟山的脚下。
03-S0264,3,理水,107,4,36]皇上舜爷的事情，可是谁也不再提起了，至多，也不过谈谈丹朱太子的没出息。
03-S0265,3,理水,108,1,"禹要回京的消息，原已传布得很久了，每天总有一群人站在关口,看可有他的仪仗的到来。"
03-S0266,3,理水,108,2,并没有。
03-S0267,3,理水,108,3,然而消息却愈传愈紧，也好像愈真。
03-S0268,3,理水,108,4,"一个半阴半晴的上午,他终于在百姓们的万头动之间,进了冀州的帝都了。"
03-S0269,3,理水,108,5,前面并没有仪仗，不过一大批乞丐似的随员。
03-S0270,3,理水,108,6,"临未是一个粗手粗脚的大汉，黑脸黄须，腿弯微曲，双手捧着-片乌黑的尖顶的大石头一一舜爷所赐的“玄圭”,连声说道“借光，借光，让一让，让一让”，从人丛中挤进皇宫里去了。"
03-S0271,3,理水,109,1,百姓们就在宫门外欢呼，议论，声音正好像浙水的涛声一样。
03-S0272,3,理水,110,1,舜爷坐在龙位上，原已有了年纪，不免觉得疲劳，这时又似乎有些惊骇。
03-S0273,3,理水,110,2,"禹一到，就连忙客气的站起来，行过礼，皋陶先去应酬了几句,舜才说道："
03-S0274,3,理水,111,1,“你也讲几句好话我听呀。”
03-S0275,3,理水,112,1,，，！”
03-S0276,3,理水,113,1,“什么叫作‘擎擎'？”
03-S0277,3,理水,113,2,皋陶问。
03-S0278,3,理水,114,1,“洪水滔天，”禹说，“浩浩怀山襄陵，下民都浸在水里。
03-S0279,3,理水,114,2,我走旱路坐车，走水路坐船，走泥路坐撬，走山路坐轿。
03-S0280,3,理水,114,3,"到一座山，砍一通树,和益俩给大家有饭吃,有肉吃。"
03-S0281,3,理水,114,4,放田水人川，放川水人海，和稷俩给大家有难得的东西吃。
03-S0282,3,理水,114,5,"东西不够，就调有余,补不足。"
03-S0283,3,理水,114,6,搬家。
03-S0284,3,理水,114,7,大家这才静下来了，各地方成了个样子。
03-S0285,3,理水,115,1,“对啦对啦，这些话可真好！”
03-S0286,3,理水,115,2,皋陶称赞道。
03-S0287,3,理水,116,1,“喉！”
03-S0288,3,理水,116,2,禹说。
03-S0289,3,理水,116,3,“做皇帝要小心，安静。
03-S0290,3,理水,116,4,对天有良心，天才会仍旧给你好处！”
03-S0291,3,理水,117,1,舜爷叹-口气，就托他管理国家大事，有意见当面讲，不要背后说坏话。
03-S0292,3,理水,117,2,看见禹都答应了，又叹-口气，道：“莫像丹朱的不听话，只喜欢游荡，旱地上要撑船，在家里又捣乱，弄得过不了日子，这我可真看的不顺眼！”
03-S0293,3,理水,118,1,“我讨过老婆，四天就走，”禹回答说。
03-S0294,3,理水,118,2,“生了阿启，也不当他儿子看。
03-S0295,3,理水,118,3,"所以能够治了水，分作五圈，简直有五千里，计十二州，直到海边,立了五个头领,都很好。"
03-S0296,3,理水,118,4,只是有苗可不行，你得留心点！”
03-S0297,3,理水,119,1,“我的天下，真是全仗的你的功劳弄好的！”
03-S0298,3,理水,119,2,舜爷也称赞道。
03-S0299,3,理水,120,1,于是皋陶也和舜爷一同肃然起敬，低了头；
03-S0300,3,理水,120,2,退朝之后，他就赶紧下一道特别的命令，叫百姓都要学禹的行为，倘不然，立刻就算是犯了罪。
03-S0301,3,理水,121,1,这使商家首先起了大恐慌。
03-S0302,3,理水,121,2,但幸而禹爷自从回京以后，态度也改变一点了：吃喝不考究，但做起祭祀和法事来，是阔绰的；
03-S0303,3,理水,121,3,衣服很随便，但上朝和拜客时候的穿著，是要漂亮的。
03-S0304,3,理水,121,4,所以市面仍旧不很受影响，不多久，商人们就又说禹爷的行为真该学，皋爷的新法令也很不错；
03-S0305,3,理水,121,5,"终于太平到连百兽都会跳舞,凤凰也飞来凑热闹了。"
04-S0001,4,采薇,1,1,"这半年来，不知怎的连养老堂里也不大平静了，一部分的老头子,也都交头接耳,跑进跑出的很起劲。"
04-S0002,4,采薇,1,2,只有伯夷最不留心闲事，秋凉到了，他又老的很怕冷，就整天的坐在阶沿上晒太阳，纵使听到匆忙的脚步声，也决不拾起头来看。
04-S0003,4,采薇,2,1,“大哥！”
04-S0004,4,采薇,3,1,一听声音自然就知道是叔齐。
04-S0005,4,采薇,3,2,伯夷是向来最讲礼让的，便在抬头之前，先站起身，把手一摆，意思是请兄弟在阶沿上坐下。
04-S0006,4,采薇,4,1,“大哥，时局好像不大好！”
04-S0007,4,采薇,4,2,叔齐一面并排坐下去，一面气喘吁吁的说，声音有些发抖。
04-S0008,4,采薇,5,1,“怎么了呀？”
04-S0009,4,采薇,5,2,伯夷这才转过脸去看，只见叔齐的原是苍白的脸色，好像更加苍白了。
04-S0010,4,采薇,6,1,"“您听到过从商王那里,逃来两个瞎子的事了罢。”"
04-S0011,4,采薇,7,1,“唔，前几天，散宜生好像提起过。
04-S0012,4,采薇,7,2,我没有留心。”
04-S0013,4,采薇,8,1,“我今天去拜访过了。
04-S0014,4,采薇,8,2,一个是太师疵，一个是少师强，还带来许多乐器。
04-S0015,4,采薇,8,3,"听说前几时还开过一个展览会,参观者都“喷喷称美’，不过好像这边就要动兵了。”"
04-S0016,4,采薇,9,1,“为了乐器动兵，是不合先王之道的。”
04-S0017,4,采薇,9,2,伯夷慢吞吞的说。
04-S0018,4,采薇,10,1,“也不单为了乐器。
04-S0019,4,采薇,10,2,"您不早听到过商王无道，砍早上渡河不怕水冷的人的脚骨，着看他的骨髓，挖出比干王爷的心来，看它可有七窍吗?6]先前还是传闻,瞎子到,可就证实了。"
04-S0020,4,采薇,10,3,况且还切切实实的证明了商王的变乱旧章。
04-S0021,4,采薇,10,4,变乱旧章，原是应该征伐的。
04-S0022,4,采薇,10,5,不过我想，以下犯上，究竟也不合先王之
04-S0023,4,采薇,11,1,"“近来的熔饼，一天一天的小下去了,看来确也像要出事情，”伯夷想了一想，说。"
04-S0024,4,采薇,11,2,“但我看你还是少出门，少说话，仍旧每天练你的太极拳的好！”
04-S0025,4,采薇,12,1,"“是··”叔齐是很悌的,应了半声。"
04-S0026,4,采薇,13,1,“你想想看，”伯夷知道他心里其实并不服气，便接着说。
04-S0027,4,采薇,13,2,"“我们是客人,因为西伯肯养老,呆在这里的。"
04-S0028,4,采薇,13,3,烙饼小下去了，固然不该说什么，就是事情闹起来了，也不该说什么的。”
04-S0029,4,采薇,14,1,“那么，我们可就成了为养老而养老了。”
04-S0030,4,采薇,15,1,“最好是少说话。
04-S0031,4,采薇,15,2,我也没有力气来听这些事。”
04-S0032,4,采薇,16,1,伯夷咳了起来，叔齐也不再开口。
04-S0033,4,采薇,16,2,"咳嗽一止，万籁寂然,秋末的夕阳，照着两部白胡子,都在闪闪的发亮。"
04-S0034,4,采薇,17,1,然而这不平静，却总是滋长起来，熔饼不但小下去，粉也粗起来了。
04-S0035,4,采薇,17,2,养老堂的人们更加交头接耳，外面只听得车马行走声，叔齐更加喜欢出门，虽然回来也不说什么话，但那不安的神色，却惹得伯夷也很难闲适了：他似乎觉得这碗平稳饭快要吃不稳。
04-S0036,4,采薇,18,1,"十月下旬，叔齐照例一早起了床，要练太极拳，但他走到院子里,听了听,却开开堂门，跑出去了。"
04-S0037,4,采薇,18,2,"约摸有熔十张饼的时候,这才气急败坏的跑回来，鼻子冻得通红，嘴里一阵一阵的喷着白蒸气。"
04-S0038,4,采薇,19,1,“大哥！
04-S0039,4,采薇,19,2,你起来！
04-S0040,4,采薇,19,3,出兵了！”
04-S0041,4,采薇,19,4,他恭敬的垂手站在伯夷的床前，大声说，声音有些比平常粗。
04-S0042,4,采薇,20,1,伯夷怕冷，很不愿意这么早就起身，但他是非常友爱的，看见兄弟着急，只好把牙齿一咬，坐了起来，披上皮袍，在被窝里慢吞吞的穿裤子。
04-S0043,4,采薇,21,1,“我刚要练拳，”叔齐等着，一面说。
04-S0044,4,采薇,21,2,"“却听得外面有人马走动，连忙跑到大路上去看时一果然,来了。"
04-S0045,4,采薇,21,3,首先是一乘白彩的大轿，总该有八十一人抬着罢，里面一座木主，写的是大周文王之灵位’；
04-S0046,4,采薇,21,4,后面跟的都是兵。
04-S0047,4,采薇,21,5,我想：这一定是要去伐了。
